1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.008035645,0.007480447,0.004347,0.005181687,1.00531476,0.012957864,0.026487,0.000235,0.010896037,100.9677419,32.75717109,70,0,0.101973875,-2.005831275,138,70,105.9853916,0.003794725,0.006638523,6.00E-06,8.90E-06,1.88707738,2.693580457,0.026439,1.00E-06,0.007604685,736.5507246,502.1094776,1130,0,-0.488942637,-1.768042551,1130,70,889.3632961,0.00267959,0.005773986,1.90E-05,2.52E-05,2.469669305,5.577518872,0.026439,1.00E-06,0.006339221,539.52,510.6617311,139.5,103.0407,0.280368848,-1.923871052,1130,70,741.1136755,1
0.000829174,0.001383367,0.0002075,0.000175688,2.526526818,6.234422669,0.006243,8.10E-05,0.001599885,434.9130435,453.5092711,228,0,2.164863778,3.128150515,1676,228,624.7790914,0.000749574,0.000816458,0.000457,0.000452934,2.388744225,7.101214813,0.004566,0.000116,0.001102778,1061.740741,698.8994363,1676,0,-0.285991661,-1.907858849,1676,228,1267.559963,0.00040477,0.000565253,0.000224,0.000163827,4.278566149,23.11158108,0.004334,8.10E-05,0.000692932,773.4,673.4768824,252.5,36.3237,0.540894384,-1.658790318,1676,228,1023.319579,0
0.000707031,0.000778833,0.000429,0.000634553,0.712744081,-0.845884302,0.002463,0,0.001042842,104,34.54403454,104,50.4084,0,-2.061523438,138,70,109.4166349,0.000302338,0.00059316,3.00E-06,2.97E-06,1.865498333,2.172895065,0.002254,1.00E-06,0.000661871,999.2058824,338.1407266,1130,0,-2.140540001,2.652615136,1130,70,1054.073094,0.00022625,0.000514155,2.50E-06,2.22E-06,2.345496216,4.458677714,0.002252,0,0.000559376,712.74,503.8842985,1130,0,-0.369832654,-1.870236037,1130,70,871.4119003,1
0.008100667,0.016401873,0.0004725,0.000534477,2.147530366,3.623355499,0.062971,8.40E-05,0.017984243,300,58.78775383,288,0,4.303617395,17.24479167,576,288,305.4701295,0.002561158,0.007780003,0.001531,0.000778365,7.366621954,56.50495209,0.066281,0.00044,0.008141962,1655.789474,35.10225664,1664,0,-4.554373742,20.02043784,1664,1456,1656.156616,0.00195211,0.004779667,0.001093,0.000816171,5.714071813,33.67301003,0.034216,8.40E-05,0.005140768,1330.4,583.4418254,1664,0,-1.197705882,-0.551353017,1664,288,1451.538659,0
0.026158949,0.074588979,0.001092,0.001200906,2.614462583,5.189678688,0.291976,0.000126,0.078135473,985.2307692,562.0939452,1448,0,-0.350955954,-1.924213189,1448,320,1130.720125,0.016735016,0.06193306,0.00026,0.000139364,3.557814365,11.20775403,0.298567,0.000102,0.063662268,291.4098361,6.606504495,288,0,1.366809135,-0.13321481,304,288,291.4834866,0.01021642,0.047250574,0.0003185,0.000240923,4.757471183,21.3332075,0.286122,0.000102,0.048110974,562,486.8047957,304,23.7216,1.26204246,-0.408064068,1448,288,741.9252793,0
0.000373553,0.001150257,0.000114,0.000167534,6.697592024,51.72820691,0.010085,0,0.001203561,101.1489362,37.87868509,138,0,-0.046751118,-2.013275311,138,62,107.9381225,0.0015395,0.001278274,0.00129,0.001467033,0.174134445,-1.919839305,0.003215,0.000601,0.001931765,117,37.11064537,134,19.2738,-0.444874631,-1.948234897,153,70,121.8058565,0.00035114,0.001116354,9.50E-05,0.000139364,6.937613501,55.52359736,0.010085,0,0.001164939,102.1,37.83790521,137.5,7.413,-0.079081721,-1.995590186,153,62,108.8200349,1
0.0168066,0.035613679,0.000379,0.00044478,2.445293747,5.334170755,0.154788,3.60E-05,0.039020645,597.6888889,280.739917,832,47.4432,-0.204194549,-1.987318387,864,288,659.0109761,0.0152818,0.037277225,0.000193,0.000124538,2.967124903,8.998463315,0.184491,1.80E-05,0.039973236,464,65.96969001,480,0,-1.838082822,2.856558666,560,288,468.5817674,0.00840499,0.019707664,0.000269,0.000236475,2.86824754,7.787334034,0.098261,1.80E-05,0.021334291,524.16,204.6236615,480,284.6592,0.57905773,-0.969416743,864,288,562.3129378,0
0.0827386,0.183637587,0.000364,0.000539666,1.073271807,-0.920048829,0.411237,0.000258,0.183912715,215.6,33.59761896,240,0,-0.316231785,-2.206504085,240,174,217.6841749,1.117846653,3.651647983,0.214651,0.318068108,6.917895457,53.34613043,32.152924,2.50E-05,3.800493471,168.7894737,7.099437702,168,0,9.338770088,86.70191181,237,168,168.9371418,1.06195432,3.562151774,0.193955,0.287386443,7.121949112,56.54625802,32.151347,2.50E-05,3.699970673,171.13,14.09251897,168,0,4.520195412,18.89376556,240,168,171.7034944,0
0.021173667,0.040742118,0.0030965,0.004123852,3.747007836,17.70269292,0.249415,0.000156,0.045537487,1213.583333,643.5304167,1608,100.8168,-0.867145957,-1.248798029,1676,222,1370.506537,0.019433192,0.023229591,0.008039,0.011709575,0.811758499,-0.99334641,0.07316,5.60E-05,0.030114542,261.25,151.4877689,216,0,3.079386344,7.664532297,796,216,301.2619931,0.01058759,0.017731021,0.000767,0.000962949,1.694258508,1.45717699,0.068901,5.60E-05,0.020575283,718.37,661.1265509,222,8.8956,0.610372059,-1.587678715,1676,216,974.0497369,0
0.000430093,0.000769735,0.000138,0.000128986,3.322246631,13.11455801,0.004528,4.00E-06,0.000875499,79.09259259,30.97184876,62,0,1.415719353,0.083467208,153,62,84.83589824,0.000350652,0.000796919,8.00E-06,3.71E-06,3.34473577,13.346689,0.004486,5.00E-06,0.000862688,990.0217391,346.0376658,1130,0,-2.040812579,2.313373748,1145,70,1047.512301,0.00023225,0.000563936,2.85E-05,3.63E-05,4.937018715,30.91245384,0.004486,4.00E-06,0.000607275,498.12,512.9757172,138,112.6776,0.407618023,-1.832891724,1145,62,713.1873386,1
0.004106915,0.007006187,0.001662,0.001690164,2.271926786,3.77363135,0.028281,1.30E-05,0.008056613,121.3829787,34.58043754,138,0,-0.711337857,-1.305207202,157,70,126.1118214,0.004099736,0.01018844,1.30E-05,1.48E-05,2.504271941,5.041937143,0.043289,1.00E-06,0.010892822,878.1509434,446.6256993,1130,0,-1.159776789,-0.653617946,1130,70,983.2903562,0.00217286,0.005624696,2.35E-05,3.11E-05,3.338964708,10.11625238,0.028281,1.00E-06,0.006003511,522.47,499.4298053,149,117.1254,0.391460337,-1.850689359,1130,70,721.0483548,1
0.005863622,0.009698787,0.003302,0.00455603,3.066807787,9.818645303,0.049441,7.90E-05,0.011240915,220.5333333,15.35133989,216,0,3.333736077,9.848473316,285,216,221.0551465,0.004702909,0.009385061,0.001887,0.002278756,4.250506656,21.15636427,0.060847,0.000305,0.010420906,1554.290909,378.4701012,1676,0,-2.897184628,6.846138516,1676,222,1598.891957,0.00263979,0.005353061,0.0006745,0.000790967,3.658956933,15.14618635,0.034395,7.90E-05,0.00594451,954.1,723.16164,1141,793.191,-0.016014051,-2.002151349,1676,216,1195.006251,0
0.102436083,0.325334152,0.0002895,0.000238699,4.050252439,16.01071553,1.727053,0.000113,0.33783193,576.8541667,535.0913221,345,0,1.530117057,0.388020338,1676,228,783.0187711,0.095552596,0.284132154,0.0005855,0.000750196,4.542643432,22.05999031,1.766463,6.70E-05,0.297168065,377.9230769,414.1515232,228,0,2.425867659,4.160057353,1676,228,557.7175326,0.04968735,0.206109001,0.00031,0.000272798,6.445356973,45.59139352,1.727053,6.70E-05,0.211009345,473.41,484.0122733,240,17.7912,1.930667848,1.896290289,1676,228,675.3089885,0
0.003916636,0.005107797,0.001435817,0.001274787,1.570953111,1.354353771,0.018366916,1.69E-05,0.006376699,97.55882353,23.48331603,88,0,1.949278255,1.949846551,165,88,100.2645031,0.002013991,0.005466488,0.000295332,0.000425173,3.343151137,10.1368709,0.026686916,1.54E-06,0.005786699,523.5454545,447.1800595,418.5,507.7905,0.107611017,-1.898686313,1108,76,686.3235389,0.001331656,0.00343328,0.000179288,0.000254035,3.447799363,11.88492818,0.018358704,1.24E-06,0.003666449,378.71,415.4626798,88,17.7912,0.796688259,-1.268196343,1108,76,560.6285847,1
0.102209818,0.113333922,0.064554,0.075132238,1.590642654,2.409805926,0.491835,0.003467,0.151334713,244.2121212,37.78703281,228,0,2.897908621,8.725363664,409,228,247.0306692,0.052382045,0.07957025,0.005146,0.007129823,1.850418957,3.378857505,0.375261,0.000337,0.094767107,1475.895522,483.227537,1676,0,-2.02348534,2.206158808,1676,228,1551.867017,0.03509597,0.058681891,0.005253,0.007278825,2.657617428,9.925310045,0.375261,0.000142,0.068123827,1069.44,703.5201435,1676,0,-0.306140016,-1.908922409,1676,228,1278.160045,0
0.000792639,0.001800291,0.0002015,9.71E-05,3.450234934,10.84194956,0.008148,9.10E-05,0.001944041,277.2222222,66.19715622,240,17.7912,1.02667025,-0.646069374,406,228,284.8025632,0.000459875,0.0012456,0.000143,4.82E-05,5.008221404,24.39074246,0.007508,7.20E-05,0.001318621,272.59375,59.81524962,228,0,1.139045956,0.341867789,422,228,278.9790539,0.00029562,0.000996972,0.000142,3.56E-05,6.727598411,43.98798357,0.007508,7.20E-05,0.001035087,274.26,61.89525528,237,13.3434,1.120073669,-0.002036945,422,228,281.0894164,0
0.114700222,0.142283006,0.08487,0.081728325,1.064121954,-0.545486939,0.408905,0.002989,0.176497057,368,98.95453501,336,71.1648,0.701715272,-1.289888504,528,288,379.6419366,0.014302319,0.057290889,0.000349,0.000176429,5.446912885,30.46658529,0.409087,0.000169,0.058742946,890.5494505,321.2971025,1088,71.1648,-0.795945658,-1.179953414,1280,288,946.1372714,0.01301511,0.054173853,0.0003795,0.000162345,5.740715091,34.00872771,0.405428,0.000169,0.055451343,843.52,342.3853485,1088,118.608,-0.537022649,-1.549651847,1280,288,909.7150323,0
0.002350097,0.005221051,0.000186,0.000117125,3.225733404,10.92483264,0.02596,0.000107,0.005648274,266.1612903,49.69580584,240,17.7912,1.686490282,1.869753071,406,228,270.6138184,0.000643522,0.001715093,0.000169,4.74E-05,4.301747813,17.35879653,0.009535,0.000109,0.001820174,270.9565217,56.19986257,240,17.7912,1.133358991,0.461403542,422,228,276.6407182,0.00072853,0.002894004,0.0001685,4.67E-05,6.938401357,53.16991255,0.025595,0.000107,0.002970229,269.47,54.06271237,240,17.7912,1.298569381,0.87310441,422,228,274.7865171,0
0.007302143,0.009269724,0.002716,0.002256517,1.183562924,-0.252682769,0.026621,7.00E-06,0.011669629,96.10714286,33.13087324,70,0,0.428307998,-1.865620736,138,70,101.4644554,0.002840375,0.006811933,2.00E-05,1.93E-05,2.682766415,6.000072796,0.026798,5.00E-06,0.007336599,891.3888889,434.8242175,1130,0,-1.245449514,-0.423233013,1145,70,990.4646637,0.00204516,0.00584297,2.10E-05,1.93E-05,3.320223776,10.07124128,0.026597,5.00E-06,0.006162919,668.71,514.4813274,1130,0,-0.214180229,-1.957485912,1145,70,842.1503369,1
0.012012437,0.010529264,0.010687,0.014045411,0.317088586,-1.546754879,0.027799,0.000466,0.015865041,100.21875,34.90977715,70,0,0.258128008,-1.963554403,153,70,105.9452984,0.005469603,0.009347809,3.55E-05,4.23E-05,1.473226725,0.564414574,0.027805,7.00E-06,0.010770937,822.6323529,475.9782042,1130,0,-0.885011032,-1.223713742,1130,70,948.655651,0.00384398,0.008134758,2.45E-05,2.30E-05,2.029846814,2.662458578,0.027791,7.00E-06,0.008960398,591.46,518.0881798,147,114.1602,0.073975102,-2.00374545,1130,70,784.5738589,1
0.003771768,0.00460824,0.001843306,0.001931147,1.768126796,2.481237909,0.018499687,2.90E-06,0.005888598,100.3333333,26.67035231,88,0,1.625314276,0.86007954,173,88,103.690601,0.001410831,0.004217549,0.000142654,0.000206737,4.494797884,21.0479604,0.026324691,1.28E-06,0.004419784,561.2465753,419.419499,683,591.5574,-0.067701369,-1.737226641,1142,76,698.9282304,0.001032555,0.00284345,3.57E-05,4.98E-05,4.154147408,18.79579915,0.018499687,1.18E-06,0.003011731,436.8,412.8176402,150,109.7124,0.49158209,-1.545897893,1142,76,599.5902434,1
0.003740615,0.005604291,0.00125337,0.001266355,1.77453229,1.859178993,0.020193638,9.91E-05,0.006664741,97.4375,27.03514737,88,0,3.030459292,9.801596205,218,76,101.0055692,0.001641067,0.005200827,0.000183894,0.00026557,4.082844717,16.45285476,0.030508804,1.05E-06,0.005417004,671.4852941,440.5743366,841.5,348.411,-0.200756168,-1.223867979,1558,76,801.3387236,0.001207275,0.00333584,8.78E-05,0.000119821,3.831503417,15.35264971,0.01988028,1.05E-06,0.003531865,487.79,451.6896963,143,99.3342,0.487546802,-1.278917107,1558,76,663.2664849,1
0.002978683,0.004216579,0.00124,0.001343587,1.892732616,2.485632821,0.015846344,4.00E-05,0.005098391,98.03703704,24.83558471,88,0,1.979944495,2.226172116,173,88,101.0208999,0.001124649,0.003564558,0.000241557,0.00034604,4.657833607,22.27508848,0.023075622,2.00E-06,0.003714412,591.4246575,399.307314,723,477.3972,-0.262971161,-1.560775371,1146,76,712.0711062,0.000820994,0.002469853,5.26E-05,7.47E-05,4.500269703,21.00347727,0.015846344,1.93E-06,0.002590985,458.21,405.6943741,161.5,126.7623,0.338504414,-1.622753583,1146,76,610.6541165,1
0.2290482,0.50388837,0.005048,0.002459633,1.07325234,-0.920071762,1.130421,0.003389,0.505555011,372.6,198.0095957,228,0,0.292293311,-2.252993287,592,228,412.549391,0.013270958,0.059162674,0.000749,0.000894008,8.691970175,78.40423548,0.568053,0.000108,0.060328235,1147.610526,574.7104228,1345,490.7406,-0.481120008,-1.415133921,1676,222,1282.11748,0.01261033,0.057720909,0.000674,0.000759091,8.925133087,82.76298576,0.568053,0.000108,0.058799717,1108.86,586.5266021,1252,628.6224,-0.366345497,-1.537156545,1676,222,1253.053798,0
0.009353091,0.009172666,0.006545,0.008023831,0.773768858,-0.882604255,0.027142,6.00E-06,0.013002634,101.2121212,35.16990686,70,0,0.246686558,-1.904680313,153,70,106.973517,0.004456507,0.008071971,2.30E-05,2.37E-05,1.81313385,1.852923133,0.027094,7.00E-06,0.009167589,743.9253731,502.0407841,1130,0,-0.517311192,-1.748787137,1130,70,895.3815079,0.00308661,0.006775034,2.40E-05,2.37E-05,2.431922357,4.903703403,0.027094,6.00E-06,0.007414124,531.83,510.572605,141.5,106.0059,0.311969405,-1.909831293,1130,70,735.4731062,1
0.00979571,0.01019397,0.00362,0.003283959,0.750732131,-1.164740217,0.02768,0.00097,0.014018587,112.1612903,34.16440328,138,0,-0.421223973,-1.846362248,153,70,117.0884694,0.004827797,0.009642944,1.70E-05,1.48E-05,1.972251641,2.688679682,0.039683,5.00E-06,0.010721304,868.3913043,452.5235521,1130,0,-1.13569482,-0.696903948,1145,70,977.7081527,0.00333118,0.007613895,2.15E-05,2.15E-05,2.386109348,4.268916526,0.027721,4.00E-06,0.008275774,633.96,514.3642329,1130,11.1195,-0.076344404,-1.998391429,1145,70,814.7577186,1
0.150697167,0.182059777,0.113191,0.151294882,1.398523318,1.072640386,0.624446,0.001573,0.230419729,316,82.18825397,288,0,2.61107242,5.354993217,576,288,325.650119,0.035515114,0.108696534,0.000962,0.000910316,4.917027228,25.87693271,0.719512,0.000312,0.113762908,1613.272727,182.5445137,1664,0,-5.155331365,28.06754277,1664,496,1623.45087,0.0312533,0.096426737,0.0011065,0.001149015,5.2678728,30.882244,0.719512,0.0002,0.100905417,1457.6,457.7609098,1664,0,-1.997911039,2.164822865,1664,288,1527.10424,0
0.008206378,0.008500439,0.004179,0.005685771,0.915663661,-0.52257764,0.028207,8.00E-06,0.0117324,100.3513514,33.68004373,70,0,0.208407081,-1.939373657,153,70,105.7075261,0.004739635,0.007702401,0.000276,0.000409198,1.610656285,1.375435704,0.028211,1.00E-06,0.008991631,716.8095238,505.0326996,1130,0,-0.402403639,-1.846031938,1130,70,874.5429555,0.00303636,0.006474564,2.30E-05,3.26E-05,2.363309097,4.665734279,0.028183,1.00E-06,0.007121816,488.72,499.6232536,138,100.8168,0.488149133,-1.758648601,1130,70,697.1186413,1
0.003050876,0.00355989,0.001486516,0.001410992,1.425763545,0.862296065,0.012562306,6.62E-06,0.004639834,99.92857143,26.18867238,88,0,1.628944821,0.752880181,165,88,103.1846473,0.001414034,0.003859617,0.000253617,0.00037217,3.749356996,13.97042838,0.020884803,1.33E-06,0.004085247,578.1666667,416.9650237,725,511.497,-0.177307426,-1.724836492,1132,76,711.1411995,0.001018104,0.002489166,0.000199149,0.000291414,3.581701894,13.79374818,0.015399593,1.33E-06,0.002677783,444.26,414.0633002,150,109.7124,0.428909197,-1.626816042,1132,76,605.8885046,1
0.005472867,0.015681736,0.001142,0.00156266,3.086612821,8.193964955,0.061914,5.70E-05,0.016108217,267.8,154.1447372,228,0,3.132813196,8.386666667,825,228,306.4202996,0.001077447,0.002714261,0.000362,7.86E-05,5.623134176,35.965446,0.02141,0.000143,0.002905415,1457.141176,458.5706871,1676,0,-1.806206117,1.482712262,1676,321,1526.785354,0.00091583,0.002324045,0.000359,8.75E-05,6.803385523,52.93914683,0.0209,5.70E-05,0.00248715,1278.74,603.2910687,1676,0,-0.965634835,-0.972977397,1676,228,1412.620437,0
0.268589809,1.146210143,0.001764,0.002427016,5.152289618,27.09209353,7.240861,0.000114,1.165326149,1020.489362,687.7475166,1384,432.9192,-0.179687427,-1.942602094,1676,222,1226.511894,0.245469057,0.760349272,0.025302,0.035779586,3.696375464,13.4094842,4.004327,9.20E-05,0.792135052,280.2075472,201.0717781,228,0,6.321502728,40.83854966,1676,216,343.7779834,0.13010035,0.561694146,0.0009085,0.001160876,5.426130051,30.40016054,4.004327,9.20E-05,0.57382176,628.14,615.5502264,265,54.8562,1.028939917,-0.887533588,1676,216,877.3100478,0
0.003621111,0.003849701,0.001920206,0.002162759,1.388989033,1.030862224,0.014402177,0.000391069,0.005223819,96.08695652,21.34971374,88,0,2.053125814,2.321865154,150,88,98.32952584,0.001093326,0.003221164,0.000235598,0.000344742,4.149905512,17.14628631,0.01805829,1.29E-06,0.003381791,517.5454545,418.1927453,638,673.1004,0.070647256,-1.762840338,1107,76,663.6770553,0.000841884,0.002273974,0.000132881,0.000194048,4.056868961,17.66238123,0.014402177,1.29E-06,0.002414129,420.61,407.5930803,88,17.7912,0.52245828,-1.519985425,1107,76,584.2803865,1
0.004078035,0.005795128,0.001176677,0.001227241,1.610993632,1.86946536,0.023172322,1.41E-05,0.007006741,96.53333333,27.04241029,88,0,3.245916812,10.95611479,218,76,100.1279182,0.001719836,0.005607157,4.40E-05,5.49E-05,4.581150816,23.06364859,0.037458424,6.80E-06,0.005826568,647.3571429,354.3342005,741.5,286.1418,-0.668718272,-1.068033451,1083,76,736.7702394,0.001223411,0.003559833,2.89E-05,3.21E-05,3.895185352,16.455184,0.023172322,6.77E-06,0.003747322,482.11,389.9739669,585,668.6526,0.132488881,-1.743469496,1083,76,618.8610102,1
0.008963531,0.021410306,0.0001655,0.000146036,3.182751679,10.54754046,0.105373,6.80E-05,0.022900242,236.625,7.811282163,240,11.8608,0.064886403,-1.538801473,248,228,236.749868,0.004497221,0.015056861,0.0004085,9.04E-05,5.052925976,28.19262515,0.105111,0.000293,0.015607694,1654.705882,175.5957925,1676,0,-7.885974514,61.08758651,1676,228,1663.860571,0.00305811,0.012499431,0.000356,0.000168275,6.260841083,43.75248946,0.104705,6.80E-05,0.012807242,1200.92,680.3601791,1676,0,-0.712392587,-1.507080839,1676,228,1378.575323,0
0.007417536,0.008962662,0.002633,0.003832521,1.081150902,-0.278074759,0.028124,1.80E-05,0.011510007,96.14285714,33.27963929,70,0,0.445815074,-1.827638485,146,70,101.5452046,0.002901556,0.006604911,1.10E-05,1.33E-05,2.539082023,5.495908385,0.028124,1.00E-06,0.007172027,876.5972222,439.1617386,1130,0,-1.170872933,-0.584924178,1130,70,979.0848122,0.00208912,0.005739156,1.05E-05,1.26E-05,3.168870355,9.400825759,0.028119,1.00E-06,0.006080539,658.07,512.4984997,1130,0,-0.180521702,-1.961905041,1130,70,832.5168407,1
0.032227686,0.050374373,0.010608,0.015549509,1.935635748,3.093865819,0.20317,0.000118,0.059192051,651.4857143,613.8468084,222,0,0.899163808,-1.054282076,1676,222,889.0869474,0.016771431,0.024058485,0.002199,0.003051191,1.648700923,2.028654905,0.09992,0.000114,0.029175106,300.4153846,211.7864411,216,0,2.08294674,2.441131336,912,216,366.6235756,0.01179718,0.021372212,0.000945,0.001180891,2.264206866,4.737260663,0.099283,0.000114,0.024318248,423.29,432.1199631,216,0,2.05395277,2.955594764,1676,216,603.352973,0
0.003317575,0.00501495,0.001718574,0.001664256,3.000592252,9.944403933,0.025413793,6.09E-06,0.00594287,101.7,28.02849535,88,0,1.4661095,0.222820058,165,88,105.3674523,0.001429672,0.004253649,0.000254312,0.000354742,4.505297442,21.68227334,0.027710126,5.44E-06,0.004458588,591.6571429,415.2720389,733,470.7255,-0.23782066,-1.709050399,1106,76,721.1417733,0.00100135,0.003050946,2.21E-05,2.49E-05,5.824941371,40.14999337,0.025413793,4.99E-06,0.003196544,444.67,413.9378535,150,109.7124,0.429235166,-1.640426761,1106,76,606.1043722,1
0.320059349,1.047926681,0.001851,0.002676093,3.784072769,13.42718234,5.143784,3.30E-05,1.083997203,803.0232558,663.4678192,506,412.1628,0.47935653,-1.699435525,1676,222,1036.725099,0.237177667,1.07489147,0.000428,0.000517427,4.947790053,23.43272918,6.388407,1.60E-05,1.091501208,505.7894737,525.6006678,228,17.7912,1.391171129,0.078461239,1676,216,726.1077442,0.13762552,0.698033078,0.000358,0.000377322,6.202183695,38.63120464,5.143145,1.60E-05,0.70803846,633.6,604.0578941,228,17.7912,0.956795616,-0.959158951,1676,216,873.3189795,0
0.136338703,0.172566855,0.102844,0.017586601,3.220958922,11.85976381,0.9598,0.000112,0.218088777,230.6216216,3.781176708,230,0,5.598452,30.15997078,253,230,230.6517792,0.078374413,0.040791083,0.096321,0.015614743,-1.112289057,-0.439190451,0.121879,1.50E-05,0.08820459,217.4603175,5.390629255,216,0,3.609689592,11.82636015,240,216,217.5260612,0.05044532,0.049755565,0.042116,0.062257339,0.067282655,-1.9076272,0.121879,1.50E-05,0.070679491,222.33,8.011424923,216,0,0.916397084,0.388882184,253,216,222.4728523,0
0.0069105,0.011136124,0.0019755,0.002809527,2.368629214,5.681479961,0.050599,4.30E-05,0.012947374,87.2,29.24616096,70,0,1.053980662,-0.844130326,146,70,91.81866186,0.002986829,0.007999742,2.15E-05,2.67E-05,3.936206178,17.47773568,0.05055,1.00E-06,0.008485446,914.5428571,418.3125759,1130,0,-1.391045351,-0.032547239,1153,70,1004.427328,0.00209078,0.006798148,2.20E-05,2.45E-05,4.848850625,26.91003985,0.05055,1.00E-06,0.007079832,666.34,517.1133791,1130,0,-0.212361131,-1.960143426,1153,70,841.8676737,1
0.002941224,0.003927358,0.001300804,0.001670699,1.721408285,1.929907063,0.014422985,1.60E-06,0.004837801,98.26086957,24.40047949,88,0,1.566826281,0.570320068,150,76,101.1172372,0.000889462,0.002978941,0.000134312,0.000196059,5.017167423,26.17366382,0.020179466,1.40E-06,0.003090305,543.0909091,454.2847815,682,625.6572,0.087853754,-1.802702582,1404,76,706.1460244,0.000684885,0.002023034,0.00012385,0.000180016,4.690891818,24.16901513,0.014422985,1.40E-06,0.002126219,440.78,440.4074922,88,17.7912,0.53775885,-1.53677575,1404,76,621.5353409,1
0.003897307,0.006603794,0.000907769,0.001138834,2.324625223,5.014232135,0.028188515,0.000122547,0.007562004,99.74074074,29.99434895,88,0,2.53459338,6.441243105,218,76,103.9930553,0.001603371,0.004963811,0.000122354,0.000178917,4.248563616,19.82969991,0.032053799,1.49E-06,0.005183888,599.2739726,378.6472728,762,329.1372,-0.423683662,-1.516415807,1081,76,707.4878284,0.001170461,0.003895609,8.51E-05,0.000123489,4.775079937,25.19503702,0.027894319,1.49E-06,0.00404895,464.4,392.6677214,218,210.5292,0.221969832,-1.752889941,1081,76,606.8883093,1
0.003853405,0.005392301,0.001144951,0.00123207,1.805821459,2.390152764,0.020787554,2.10E-06,0.006545893,97.74074074,23.93837054,88,0,1.920124571,1.855182793,165,88,100.5239975,0.001463208,0.003907973,0.00023957,0.00035179,3.533279385,11.91442689,0.019840538,1.21E-06,0.004147773,592.6712329,437.6018312,776,481.845,-0.170808751,-1.796422402,1221,76,734.9362753,0.001068142,0.002851878,7.29E-05,0.00010636,4.171601041,19.31506014,0.018257577,1.03E-06,0.003031964,459.04,433.8068723,150,109.7124,0.412538748,-1.691313666,1221,76,630.0985955,1
0.000515153,0.001470384,5.00E-06,1.48E-06,4.858390097,26.77975809,0.009949,4.00E-06,0.00154621,128.5084746,24.20485338,138,0,-2.087425088,2.424624049,138,62,130.7301529,0.000323829,0.000838314,9.00E-06,4.45E-06,3.471523841,13.51239417,0.004563,6.00E-06,0.000889098,1009.02439,328.9032143,1130,0,-2.233699527,3.080904238,1130,70,1060.032581,0.00032694,0.001146184,8.00E-06,5.93E-06,6.437455533,48.08095071,0.009923,4.00E-06,0.001186377,489.52,483.2108618,138,0,0.568955089,-1.684664659,1130,62,686.1396651,1
0.001938561,0.009215295,0.0001585,0.000139364,6.478961295,41.29818696,0.066943,4.00E-06,0.009370866,84.40816327,36.18048592,62,0,1.019541958,-0.909303754,153,62,91.76278202,0.0312435,0.044184981,0.0312435,0.046321613,0,-2.75,0.062487,0.062487,0.044184981,275.5,173.2411614,275.5,181.6185,0,-2.75,398,153,301.507048,0.00189979,0.00912496,0.000158,0.000139364,6.550519607,42.25289616,0.066943,4.00E-06,0.009275853,88.23,48.04876626,62,0,2.998956912,14.85232282,398,62,100.3500374,1
0.000114533,0.000220583,0.000101,7.26E-05,2.855174714,7.26165868,0.000891,4.00E-06,0.000241932,96,35.4964787,68,0,0.368111631,-1.983703704,138,68,101.9411595,0.000501647,0.001972779,1.10E-05,8.90E-06,7.683965876,63.41362648,0.0176,1.00E-06,0.002024283,1062.305882,247.0919929,1130,0,-3.294004816,8.95624896,1130,171,1090.334789,0.00074836,0.00351345,1.30E-05,1.19E-05,7.157692347,53.55981016,0.030478,1.00E-06,0.003575042,917.36,415.0147745,1130,0,-1.411559867,0.007148428,1130,68,1006.014046,1
0.013811111,0.021294843,0.003225,0.004444094,1.603395767,1.571585279,0.076182,0.000117,0.0248802,1198.666667,694.6301597,1676,0,-0.6490756,-1.661849834,1676,240,1375.684072,0.004054866,0.0099324,0.0013315,0.001815444,4.989952445,28.48298141,0.073228,5.60E-05,0.010671993,238.6829268,10.34811135,240,17.7912,0.27147121,-1.406463166,256,228,238.9044099,0.00333407,0.009055911,0.000631,0.000760574,5.576071097,35.85580618,0.073228,5.60E-05,0.009607572,411.48,469.4044901,240,17.7912,2.301866307,3.336034006,1676,228,622.4571953,0
0.000713687,0.001159353,0.000215,0.000275764,2.111740408,3.573291279,0.004735,1.20E-05,0.001351091,67.33333333,15.31142437,62,0,4.068619452,15.91572353,138,62,69.01690614,0.000466788,0.000946292,1.00E-05,4.45E-06,2.522109586,6.250647257,0.004287,7.00E-06,0.001046967,967.6538462,365.1844489,1130,0,-1.778604904,1.257306637,1130,137,1033.02906,0.0003549,0.000830396,4.90E-05,6.08E-05,3.582685932,13.48052242,0.004735,7.00E-06,0.000899231,535.5,522.6618448,138,112.6776,0.25004306,-1.940683361,1130,62,746.4609166,1
